selling_price,year,km_driven,mileage,engine,max_power,age,Diesel,Electric,LPG,Petrol,Manual,5seats,>5seats
20.90249999999996,2018.0,48000,10.91,3198.0,197.0,4.0,1,0,0,0,0,0,1
20.90249999999996,2017.0,5500,20.38,1968.0,143.0,5.0,1,0,0,0,0,1,0
20.90249999999996,2015.0,48000,15.26,2143.0,203.2,7.0,1,0,0,0,0,1,0
2.6,2009.0,58000,17.0,1497.0,118.0,13.0,0,0,0,1,1,1,0
5.25,2014.0,48000,26.0,1498.0,98.6,8.0,1,0,0,0,1,1,0
11.65,2014.0,87360,14.84,2143.0,170.0,8.0,1,0,0,0,0,1,0
14.5,2014.0,75000,11.78,2143.0,167.62,8.0,1,0,0,0,0,1,0
20.90249999999996,2017.0,9500,12.65,2993.0,296.0,5.0,1,0,0,0,0,1,0
15.88,2019.0,5000,15.1,2179.0,152.87,3.0,1,0,0,0,1,0,1
5.5,2014.0,177000,15.1,2179.0,140.0,8.0,1,0,0,0,1,0,1
5.0,2014.0,60000,26.0,1498.0,98.6,8.0,1,0,0,0,1,1,0
2.4,2012.0,200000,23.59,1364.0,5.0,10.0,1,0,0,0,1,1,0
2.25,2013.0,111368,13.2,1495.0,94.0,9.0,0,0,0,1,1,1,0
6.34,2018.0,45000,21.21,1197.0,81.8,4.0,0,0,0,1,1,1,0
5.75,2016.0,75000,23.65,1248.0,88.5,6.0,1,0,0,0,1,1,0
7.5,2015.0,54525,15.29,1591.0,121.3,7.0,0,0,0,1,1,1,0
7.5,2012.0,58000,11.4,2953.0,153.86,10.0,1,0,0,0,0,0,1
4.99,2017.0,19500,17.8,1198.0,86.7,5.0,0,0,0,1,1,1,0
4.25,2016.0,28000,20.4,1197.0,81.8,6.0,0,0,0,1,1,1,0
16.0,2017.0,50000,11.36,2755.0,171.5,5.0,1,0,0,0,0,0,1
2.25,2009.0,65000,12.9,1799.0,130.0,13.0,0,0,0,1,0,1,0
5.25,2017.0,61000,21.4,1197.0,83.1,5.0,0,0,0,1,1,1,0
10.45,2017.0,110000,19.67,1582.0,126.2,5.0,1,0,0,0,1,1,0
5.15,2014.0,72000,21.66,1498.0,103.52,8.0,1,0,0,0,0,1,0
3.85,2014.0,72000,21.79,1248.0,88.73,8.0,1,0,0,0,1,1,0
9.5,2019.0,15000,16.55,2498.0,105.0,3.0,1,0,0,0,1,0,1
5.75,2013.0,61845,15.1,2179.0,140.0,9.0,1,0,0,0,1,0,1
7.95,2018.0,37000,24.3,1248.0,88.5,4.0,1,0,0,0,0,1,0
5.5,2008.0,70000,16.73,2495.0,218.0,14.0,1,0,0,0,0,1,0
2.25,2010.0,106451,16.47,1198.0,73.9,12.0,0,0,0,1,1,1,0
17.4,2018.0,46000,13.68,2393.0,147.8,4.0,1,0,0,0,1,0,1
20.90249999999996,2019.0,18000,17.9,2143.0,134.1,3.0,1,0,0,0,0,1,0
1.55,2012.0,70000,23.08,1461.0,63.1,10.0,1,0,0,0,1,1,0
5.15,2013.0,56000,16.55,2498.0,105.0,9.0,1,0,0,0,1,0,1
14.9,2020.0,1000,15.81,1451.0,141.0,2.0,0,0,0,1,1,1,0
3.5,2017.0,36954,26.6,998.0,58.16,5.0,0,0,0,0,1,1,0
6.75,2018.0,21000,21.4,1197.0,83.1,4.0,0,0,0,1,1,1,0
15.49,2015.0,62000,17.11,1968.0,174.33,7.0,1,0,0,0,0,1,0
3.15,2011.0,54000,17.6,1496.0,88.73,11.0,0,0,0,1,1,1,0
6.25,2018.0,24132,20.35,1197.0,81.86,4.0,0,0,0,1,1,1,0
4.25,2015.0,79000,19.3,1248.0,73.9,7.0,1,0,0,0,1,1,0
5.75,2015.0,66000,26.0,1498.0,98.6,7.0,1,0,0,0,1,1,0
4.7,2017.0,50021,18.9,1197.0,82.0,5.0,0,0,0,1,1,1,0
17.9,2014.0,40000,13.0,2143.0,201.1,8.0,1,0,0,0,0,1,0
2.65,2013.0,36900,21.79,998.0,67.05,9.0,0,0,0,1,1,1,0
14.5,2013.0,48000,17.84,1395.0,147.51,9.0,0,0,0,1,0,1,0
3.95,2013.0,55000,22.7,1498.0,89.84,9.0,1,0,0,0,1,1,0
10.5,2012.0,55000,13.0,2982.0,168.7,10.0,1,0,0,0,1,0,1
6.0,2017.0,50740,18.6,1197.0,81.83,5.0,0,0,0,1,1,1,0
8.75,2018.0,70000,21.38,1396.0,88.7,4.0,1,0,0,0,1,1,0
8.9,2018.0,27700,17.0,1198.0,108.5,4.0,0,0,0,1,0,1,0
6.25,2014.0,42000,25.1,1498.0,98.6,8.0,1,0,0,0,1,1,0
20.90249999999996,2017.0,9000,19.2,1968.0,187.74,5.0,1,0,0,0,0,1,0
5.5,2019.0,2565,20.3,1086.0,68.07,3.0,0,0,0,1,0,1,0
3.1,2009.0,83546,13.7,1798.0,157.75,13.0,0,0,0,1,0,1,0
7.35,2017.0,59000,21.72,1498.0,108.6,5.0,1,0,0,0,0,1,0
9.8,2016.0,54400,13.0,1591.0,121.3,6.0,0,0,0,1,0,1,0
4.5,2014.0,70000,12.05,2179.0,120.0,8.0,1,0,0,0,1,0,1
4.65,2016.0,52490,19.0,1197.0,85.8,6.0,0,0,0,1,1,1,0
7.11,2017.0,48000,28.09,1248.0,88.5,5.0,1,0,0,0,1,1,0
7.5,2018.0,24000,17.0,1198.0,108.5,4.0,0,0,0,1,1,1,0
6.5,2019.0,9000,21.4,1197.0,83.1,3.0,0,0,0,1,0,1,0
5.7,2015.0,46000,22.7,1498.0,89.84,7.0,1,0,0,0,1,1,0
3.65,2013.0,78000,25.8,1498.0,98.6,9.0,1,0,0,0,1,1,0
4.55,2014.0,70467,23.59,1364.0,67.04,8.0,1,0,0,0,1,1,0
9.49,2019.0,19925,23.0,1498.0,98.96,3.0,1,0,0,0,1,1,0
16.5,2016.0,4400,13.01,2199.0,194.3,6.0,1,0,0,0,0,0,1
3.5,2015.0,55000,22.95,1248.0,74.0,7.0,1,0,0,0,1,1,0
20.90249999999996,2016.0,35000,17.9,2143.0,167.6,6.0,1,0,0,0,0,1,0
3.3,2015.0,150000,26.59,1248.0,74.0,7.0,1,0,0,0,1,1,0
15.9,2014.0,90000,15.73,1968.0,174.33,8.0,1,0,0,0,0,1,0
3.75,2010.0,36000,14.8,1799.0,130.2,12.0,0,0,0,1,1,1,0
20.90249999999996,2016.0,33000,9.43,1999.0,237.4,6.0,0,0,0,1,0,1,0
4.1,2018.0,7000,20.51,998.0,67.06,4.0,0,0,0,1,1,1,0
9.7,2016.0,79000,17.01,1582.0,126.2,6.0,1,0,0,0,0,1,0
9.0,2019.0,5298,19.34,1462.0,103.0,3.0,0,0,0,1,1,0,1
2.83,2015.0,128000,26.6,998.0,58.16,7.0,0,0,0,0,1,1,0
3.25,2012.0,60000,18.3,1496.0,5.0,10.0,0,0,0,1,1,1,0
5.75,2012.0,85000,12.8,2494.0,102.0,10.0,1,0,0,0,1,0,1
4.65,2019.0,40000,30.47,998.0,58.33,3.0,0,0,0,0,1,1,0
4.5,2012.0,55584,15.6,1497.0,116.3,10.0,0,0,0,1,0,1,0
2.5,2013.0,37200,19.81,1086.0,68.05,9.0,0,0,0,1,1,1,0
4.25,2014.0,62000,19.1,1197.0,85.8,8.0,0,0,0,1,1,1,0
1.45,2009.0,70962,18.9,998.0,67.1,13.0,0,0,0,1,1,1,0
2.25,2013.0,53000,21.1,814.0,55.2,9.0,0,0,0,1,1,1,0
10.75,2019.0,28000,24.2,1498.0,93.87,3.0,1,0,0,0,1,0,1
9.4,2018.0,21094,18.0,1497.0,117.6,4.0,0,0,0,1,0,1,0
8.7,2019.0,22000,24.3,1248.0,88.5,3.0,1,0,0,0,0,1,0
4.8,2013.0,57593,24.52,1248.0,88.5,9.0,1,0,0,0,1,0,1
3.85,2011.0,130311,12.05,2179.0,120.0,11.0,1,0,0,0,1,0,1
1.85,2013.0,60000,22.74,796.0,47.3,9.0,0,0,0,1,1,1,0
4.1,2014.0,54159,18.5,1197.0,82.85,8.0,0,0,0,1,1,1,0
18.35,2019.0,8000,13.68,2393.0,147.51,3.0,1,0,0,0,1,0,1
2.45,2016.0,63530,15.37,1196.0,73.0,6.0,0,0,0,1,1,1,0
8.9,2008.0,56000,8.45,2979.0,321.0,14.0,0,0,0,1,0,1,0
0.65,2005.0,68000,13.0,1493.0,100.0,17.0,0,0,0,1,1,1,0
6.99,2018.0,19000,19.56,1197.0,81.8,4.0,0,0,0,1,0,1,0
10.75,2016.0,56000,15.4,2179.0,120.0,6.0,1,0,0,0,1,0,1
3.25,2017.0,11000,23.95,998.0,67.05,5.0,0,0,0,1,1,1,0
2.25,2013.0,31000,21.1,814.0,55.2,9.0,0,0,0,1,1,1,0
2.19,2010.0,62000,16.1,1298.0,88.2,12.0,0,0,0,1,1,1,0
19.75,2016.0,65000,19.16,2487.0,214.5,6.0,0,0,0,1,0,1,0
4.85,2017.0,30000,18.9,1197.0,81.86,5.0,0,0,0,1,1,1,0
10.0,2017.0,60000,15.4,1997.0,120.0,5.0,1,0,0,0,1,0,1
6.35,2014.0,55000,26.0,1498.0,98.6,8.0,1,0,0,0,1,1,0
5.75,2011.0,98000,12.8,2494.0,102.0,11.0,1,0,0,0,1,0,1
3.0,2013.0,25783,20.36,1197.0,78.9,9.0,0,0,0,1,1,1,0
4.5,2014.0,71000,24.2,1498.0,98.6,8.0,1,0,0,0,1,0,1
11.5,2011.0,100000,16.55,1968.0,147.51,11.0,1,0,0,0,0,1,0
4.65,2015.0,41000,16.47,1198.0,74.0,7.0,0,0,0,1,1,1,0
20.90249999999996,2019.0,18100,12.83,2179.0,147.5,3.0,1,0,0,0,0,0,1
20.90249999999996,2017.0,35800,12.83,1999.0,148.31,5.0,1,0,0,0,0,0,1
4.5,2013.0,50000,19.01,1461.0,108.45,9.0,1,0,0,0,1,1,0
6.0,2015.0,59000,23.65,1248.0,88.5,7.0,1,0,0,0,1,1,0
5.29,2017.0,36732,24.0,1186.0,73.97,5.0,1,0,0,0,1,1,0
2.35,2012.0,73000,20.4,1248.0,91.7,10.0,1,0,0,0,1,1,0
4.5,2018.0,50000,24.0,1186.0,73.97,4.0,1,0,0,0,1,1,0
20.90249999999996,2017.0,28000,17.9,2143.0,201.15,5.0,1,0,0,0,0,1,0
8.95,2016.0,30000,15.8,1591.0,121.3,6.0,0,0,0,1,1,1,0
4.5,2016.0,61483,22.0,1197.0,81.8,6.0,0,0,0,1,1,1,0
4.0,2017.0,26000,23.1,998.0,67.04,5.0,0,0,0,1,0,1,0
3.5,2011.0,40000,16.2,1599.0,103.2,11.0,0,0,0,1,1,1,0
6.95,2015.0,52000,23.9,1582.0,126.2,7.0,1,0,0,0,1,1,0
4.55,2017.0,42000,18.0,1198.0,86.7,5.0,0,0,0,1,1,1,0
2.0,2014.0,70000,18.44,1198.0,75.0,8.0,0,0,0,1,1,1,0
13.0,2016.0,82000,13.68,2393.0,147.8,6.0,1,0,0,0,1,0,1
12.75,2014.0,59000,17.11,1968.0,174.33,8.0,1,0,0,0,0,1,0
1.65,2011.0,89000,16.52,1991.0,123.7,11.0,1,0,0,0,1,1,0
4.25,2015.0,73000,28.4,1248.0,74.0,7.0,1,0,0,0,1,1,0
6.0,2017.0,39500,21.4,1197.0,83.1,5.0,0,0,0,1,0,1,0
7.9,2014.0,67000,14.28,1798.0,138.03,8.0,0,0,0,1,1,1,0
13.5,2017.0,43000,14.28,1798.0,138.03,5.0,0,0,0,1,0,1,0
10.5,2016.0,35000,19.67,1582.0,126.2,6.0,1,0,0,0,1,1,0
4.75,2014.0,43000,24.2,1498.0,98.6,8.0,1,0,0,0,1,0,1
14.95,2018.0,26000,14.28,1798.0,138.03,4.0,0,0,0,1,0,1,0
14.5,2017.0,27000,13.68,2393.0,147.51,5.0,1,0,0,0,1,0,1
9.5,2018.0,28500,16.55,2498.0,105.0,4.0,1,0,0,0,1,0,1
2.6,2012.0,55329,20.36,1197.0,78.9,10.0,0,0,0,1,1,1,0
6.75,2013.0,80220,15.1,2179.0,140.0,9.0,1,0,0,0,1,0,1
19.45,2019.0,34000,11.36,2755.0,171.5,3.0,1,0,0,0,0,0,1
9.85,2014.0,75000,14.8,2143.0,120.7,8.0,1,0,0,0,0,1,0
4.45,2012.0,69000,17.0,1497.0,118.0,10.0,0,0,0,1,1,1,0
3.5,2015.0,27599,19.81,1086.0,68.05,7.0,0,0,0,1,1,1,0
6.31,2017.0,45000,28.09,1248.0,88.5,5.0,1,0,0,0,1,1,0
4.25,2017.0,35000,16.2,1199.0,74.0,5.0,0,0,0,1,1,1,0
5.75,2016.0,52000,19.87,1461.0,83.8,6.0,1,0,0,0,1,1,0
4.75,2016.0,55034,18.49,1493.0,100.0,6.0,1,0,0,0,1,0,1
3.7,2015.0,33000,23.1,998.0,67.04,7.0,0,0,0,1,1,1,0
5.25,2013.0,49000,16.55,2498.0,105.0,9.0,1,0,0,0,1,0,1
13.0,2017.0,74000,16.0,2179.0,140.0,5.0,1,0,0,0,1,0,1
6.8,2017.0,24000,22.77,1498.0,98.59,5.0,1,0,0,0,1,1,0
5.95,2016.0,67000,18.49,1493.0,100.0,6.0,1,0,0,0,1,0,1
3.05,2013.0,48080,25.8,1498.0,98.6,9.0,1,0,0,0,1,1,0
5.25,2012.0,67000,15.1,2179.0,140.0,10.0,1,0,0,0,1,0,1
8.4,2017.0,24000,18.06,2523.0,63.0,5.0,1,0,0,0,1,0,1
4.0,2015.0,68000,25.8,1498.0,98.6,7.0,1,0,0,0,1,1,0
3.75,2018.0,60000,19.83,1198.0,67.0,4.0,0,0,0,1,1,0,1
12.9,2013.0,51000,19.27,2143.0,167.62,9.0,1,0,0,0,0,1,0
6.5,2016.0,68219,24.52,1248.0,88.5,6.0,1,0,0,0,1,0,1
3.0,2016.0,120000,20.51,998.0,67.04,6.0,0,0,0,1,1,1,0
3.95,2014.0,64000,19.87,1461.0,83.8,8.0,1,0,0,0,1,1,0
14.31,2014.0,48000,11.78,2143.0,167.62,8.0,1,0,0,0,0,1,0
4.75,2013.0,72000,25.47,1248.0,88.5,9.0,1,0,0,0,1,0,1
5.1,2015.0,45000,18.9,1197.0,82.0,7.0,0,0,0,1,0,1,0
4.7,2014.0,43000,16.55,2498.0,105.0,8.0,1,0,0,0,1,0,1
7.0,2018.0,30000,28.4,1248.0,74.02,4.0,1,0,0,0,1,1,0
4.5,2016.0,57200,20.85,1197.0,83.14,6.0,0,0,0,1,1,1,0
2.99,2012.0,53000,21.9,1396.0,88.8,10.0,1,0,0,0,1,1,0
8.75,2015.0,55000,16.0,2179.0,140.0,7.0,1,0,0,0,1,0,1
20.90249999999996,2017.0,69000,12.9,2755.0,174.5,5.0,1,0,0,0,0,0,1
6.4,2019.0,3000,21.01,1197.0,81.8,3.0,0,0,0,1,1,1,0
2.45,2011.0,60000,17.0,1197.0,80.0,11.0,0,0,0,1,1,1,0
3.0,2011.0,70000,20.0,1968.0,108.5,11.0,1,0,0,0,1,1,0
3.0,2019.0,2500,22.7,799.0,53.64,3.0,0,0,0,1,1,1,0
3.25,2016.0,35000,21.1,1248.0,73.9,6.0,1,0,0,0,1,1,0
2.35,2014.0,62488,20.92,998.0,67.1,8.0,0,0,0,1,1,1,0
5.65,2015.0,45000,20.73,1373.0,91.1,7.0,0,0,0,1,1,1,0
5.85,2014.0,70000,22.32,1582.0,126.32,8.0,1,0,0,0,0,1,0
2.65,2015.0,37000,15.37,1196.0,73.0,7.0,0,0,0,1,1,1,0
1.62,2013.0,82250,20.3,1476.3274007038713,5.0,9.0,1,0,0,0,1,1,0
4.6,2020.0,7640,21.79,998.0,67.05,2.0,0,0,0,1,1,1,0
5.1,2015.0,65000,21.4,1197.0,83.1,7.0,0,0,0,1,1,1,0
6.5,2018.0,12000,18.6,1197.0,81.83,4.0,0,0,0,1,1,1,0
17.0,2016.0,46000,10.75,2694.0,163.7,6.0,0,0,0,1,0,0,1
9.15,2015.0,70000,16.0,2179.0,140.0,7.0,1,0,0,0,1,0,1
2.81,2011.0,68500,15.04,1598.0,103.6,11.0,0,0,0,1,1,1,0
6.25,2015.0,39000,17.01,1591.0,121.4,7.0,0,0,0,1,1,1,0
3.5,2014.0,62200,22.07,1199.0,73.9,8.0,1,0,0,0,1,1,0
11.75,2017.0,34000,16.0,2179.0,140.0,5.0,1,0,0,0,0,0,1
2.6,2015.0,37000,15.37,1196.0,73.0,7.0,0,0,0,1,1,1,0
20.90249999999996,2016.0,25000,15.26,1798.0,187.74,6.0,0,0,0,1,0,1,0
20.90249999999996,2016.0,20000,13.7,1991.0,183.0,6.0,0,0,0,1,0,1,0
14.5,2017.0,63000,11.36,2755.0,171.5,5.0,1,0,0,0,0,0,1
6.99,2018.0,20000,19.0,1199.0,88.76,4.0,0,0,0,1,0,1,0
4.0,2015.0,39000,20.4,1197.0,81.8,7.0,0,0,0,1,1,1,0
16.5,2019.0,28000,17.41,1956.0,167.68,3.0,1,0,0,0,1,1,0
2.65,2014.0,58000,21.1,814.0,55.2,8.0,0,0,0,1,1,1,0
6.2,2018.0,15000,18.6,1197.0,81.83,4.0,0,0,0,1,1,1,0
20.90249999999996,2014.0,46000,14.74,2993.0,270.9,8.0,1,0,0,0,0,1,0
15.49,2018.0,21000,14.28,1798.0,138.03,4.0,0,0,0,1,0,1,0
20.90249999999996,2017.0,38000,17.9,2143.0,134.1,5.0,1,0,0,0,0,1,0
7.3,2017.0,17908,21.7,1498.0,98.96,5.0,1,0,0,0,1,1,0
2.75,2010.0,120000,21.43,1364.0,87.2,12.0,1,0,0,0,1,1,0
1.72,2011.0,57000,26.83,796.0,38.4,11.0,0,0,0,0,1,1,0
1.7,2008.0,66000,16.1,1197.0,85.0,14.0,0,0,0,1,1,1,0
4.8,2015.0,31000,22.54,1396.0,88.73,7.0,1,0,0,0,1,1,0
3.99,2015.0,51000,19.1,1197.0,85.8,7.0,0,0,0,1,1,1,0
10.0,2012.0,81000,15.2,1968.0,140.8,10.0,1,0,0,0,0,1,0
10.0,2018.0,15000,24.3,1248.0,88.5,4.0,1,0,0,0,0,1,0
5.0,2016.0,10000,23.26,1197.0,88.5,6.0,0,0,0,1,1,1,0
9.25,2015.0,53000,15.4,2179.0,120.0,7.0,1,0,0,0,1,0,1
1.7,2007.0,65000,22.0,1197.0,81.8,15.0,0,0,0,1,1,1,0
8.25,2016.0,69000,20.5,1582.0,126.2,6.0,1,0,0,0,1,1,0
5.9,2015.0,70000,22.54,1396.0,88.73,7.0,1,0,0,0,1,1,0
6.8,2019.0,11000,21.01,1197.0,81.8,3.0,0,0,0,1,1,1,0
4.25,2014.0,49000,18.9,1197.0,82.0,8.0,0,0,0,1,0,1,0
20.90249999999996,2013.0,85000,15.15,2967.0,240.0,9.0,1,0,0,0,0,1,0
7.8,2015.0,80000,15.1,2179.0,140.0,7.0,1,0,0,0,1,0,1
5.5,2015.0,50000,21.7,1498.0,98.96,7.0,1,0,0,0,1,1,0
5.35,2017.0,47000,28.4,1248.0,74.0,5.0,1,0,0,0,1,1,0
6.0,2018.0,17000,18.3,1199.0,88.76,4.0,0,0,0,1,0,1,0
2.25,2011.0,56000,19.81,1086.0,68.05,11.0,0,0,0,1,1,1,0
20.90249999999996,2014.0,65000,13.0,2143.0,204.0,8.0,1,0,0,0,0,1,0
3.5,2013.0,58969,20.54,1598.0,103.6,9.0,1,0,0,0,1,1,0
5.6,2015.0,48002,26.21,1248.0,88.5,7.0,1,0,0,0,1,1,0
5.25,2014.0,35000,14.81,1998.0,163.7,8.0,1,0,0,0,0,1,0
6.25,2016.0,26225,24.3,1248.0,88.5,6.0,1,0,0,0,1,1,0
3.85,2013.0,67000,19.87,1461.0,83.8,9.0,1,0,0,0,1,1,0
5.6,2013.0,15000,16.09,1598.0,103.5,9.0,0,0,0,1,1,1,0
2.65,2012.0,84000,25.01,1498.0,89.75,10.0,1,0,0,0,1,1,0
2.5,2017.0,110000,23.95,998.0,67.1,5.0,0,0,0,1,1,1,0
7.25,2016.0,40000,24.3,1248.0,88.5,6.0,1,0,0,0,1,1,0
5.6,2012.0,55000,13.7,1798.0,157.75,10.0,0,0,0,1,0,1,0
2.8,2013.0,70000,19.4,1198.0,86.8,9.0,0,0,0,1,1,1,0
6.85,2019.0,22000,25.2,1248.0,74.0,3.0,1,0,0,0,1,1,0
2.85,2011.0,73795,17.5,1198.0,75.0,11.0,0,0,0,1,1,1,0
16.5,2014.0,40000,17.68,1968.0,174.33,8.0,1,0,0,0,0,1,0
2.9,2014.0,120000,24.4,1120.0,71.0,8.0,1,0,0,0,1,1,0
9.31,2018.0,18000,24.3,1248.0,88.5,4.0,1,0,0,0,0,1,0
0.6,2006.0,60500,15.4,1590.0,94.0,16.0,0,0,0,1,1,1,0
3.8,2014.0,58000,16.1,1197.0,85.0,8.0,0,0,0,1,1,1,0
8.75,2018.0,25000,17.0,1198.0,108.5,4.0,0,0,0,1,0,1,0
5.95,2015.0,60000,26.0,1498.0,98.6,7.0,1,0,0,0,1,1,0
4.1,2014.0,54159,18.6,1197.0,81.83,8.0,0,0,0,1,1,1,0
5.25,2013.0,88000,19.33,1968.0,138.03,9.0,1,0,0,0,1,1,0
4.2,2017.0,90000,25.0,1197.0,82.0,5.0,0,0,0,0,1,1,0
6.2,2019.0,15103,21.01,1197.0,81.8,3.0,0,0,0,1,1,1,0
8.9,2019.0,15000,21.5,1497.0,108.5,3.0,1,0,0,0,0,1,0
4.12,2014.0,64457,23.59,1364.0,67.04,8.0,1,0,0,0,1,1,0
16.85,2019.0,21000,13.68,2393.0,147.51,3.0,1,0,0,0,1,0,1
20.90249999999996,2019.0,19000,22.3,1999.0,177.0,3.0,1,0,0,0,0,1,0
4.25,2013.0,90923,19.87,1461.0,83.8,9.0,1,0,0,0,1,1,0
3.75,2013.0,22000,18.5,1197.0,82.9,9.0,0,0,0,1,1,1,0
3.7,2015.0,58000,18.0,1197.0,82.0,7.0,0,0,0,1,1,1,0
5.0,2015.0,50000,27.39,1248.0,74.0,7.0,1,0,0,0,1,1,0
1.85,2014.0,90000,21.1,814.0,55.2,8.0,0,0,0,1,1,1,0
4.15,2012.0,72193,22.32,1582.0,126.32,10.0,1,0,0,0,1,1,0
20.90249999999996,2020.0,14000,14.11,2199.0,197.2,2.0,1,0,0,0,0,0,1
2.35,2011.0,62000,20.85,1197.0,83.14,11.0,0,0,0,1,1,1,0
11.0,2014.0,58000,14.74,2199.0,194.3,8.0,1,0,0,0,1,0,1
6.9,2015.0,59000,17.4,1497.0,117.3,7.0,0,0,0,1,1,1,0
2.65,2015.0,62000,18.9,998.0,67.1,7.0,0,0,0,1,1,1,0
3.2,2015.0,45000,23.95,998.0,67.05,7.0,0,0,0,1,1,1,0
3.95,2016.0,41000,18.9,1197.0,82.0,6.0,0,0,0,1,1,1,0
1.75,2010.0,86000,18.6,1199.0,79.4,12.0,0,0,0,1,1,1,0
20.90249999999996,2018.0,10000,8.9,2996.0,333.0,4.0,0,0,0,1,0,0,1
18.25,2014.0,70252,11.2,2400.0,215.0,8.0,1,0,0,0,0,1,0
4.75,2016.0,45000,20.85,1197.0,83.14,6.0,0,0,0,1,1,1,0
9.85,2017.0,48000,20.5,1582.0,126.2,5.0,1,0,0,0,1,1,0
4.75,2016.0,74800,23.59,1364.0,67.04,6.0,1,0,0,0,1,1,0
20.0,2013.0,89000,14.49,2993.0,258.0,9.0,1,0,0,0,0,1,0
14.97,2018.0,38000,13.68,2393.0,147.8,4.0,1,0,0,0,1,0,1
2.25,2013.0,71000,18.2,1199.0,82.4,9.0,0,0,0,1,1,1,0
3.61,2014.0,52000,22.0,1197.0,81.8,8.0,0,0,0,1,1,1,0
4.1,2015.0,62500,21.14,1498.0,103.52,7.0,1,0,0,0,1,1,0
6.25,2016.0,62000,23.65,1248.0,88.5,6.0,1,0,0,0,1,1,0
5.5,2019.0,12909,18.9,1197.0,81.86,3.0,0,0,0,1,1,1,0
3.75,2008.0,82001,14.0,1476.3274007038713,5.0,14.0,0,0,0,1,0,1,0
2.9,2013.0,70000,24.0,1120.0,70.0,9.0,1,0,0,0,1,1,0
8.45,2018.0,41000,17.0,1497.0,118.0,4.0,0,0,0,1,1,1,0
5.25,2014.0,57000,16.02,1373.0,93.7,8.0,0,0,0,1,1,0,1
6.54,2017.0,61000,24.3,1248.0,88.5,5.0,1,0,0,0,1,1,0
6.5,2016.0,17000,16.09,1598.0,103.2,6.0,0,0,0,1,1,1,0
2.2,2011.0,71000,20.51,998.0,67.04,11.0,0,0,0,1,1,1,0
2.8,2017.0,17000,20.71,799.0,53.64,5.0,0,0,0,1,1,1,0
12.0,2018.0,29000,18.0,1497.0,117.3,4.0,0,0,0,1,0,1,0
2.6,2017.0,24719,22.7,799.0,53.64,5.0,0,0,0,1,1,1,0
4.95,2014.0,54000,26.0,1498.0,98.6,8.0,1,0,0,0,1,1,0
20.90249999999996,2019.0,5700,15.01,1998.0,248.08,3.0,0,0,0,1,0,1,0
6.0,2019.0,32000,18.78,999.0,75.0,3.0,0,0,0,1,1,1,0
2.45,2015.0,43719,22.3,799.0,53.26,7.0,0,0,0,1,1,1,0
20.90249999999996,2016.0,17000,15.73,1968.0,174.33,6.0,1,0,0,0,0,1,0
3.35,2013.0,60000,22.71,1461.0,84.8,9.0,1,0,0,0,1,1,0
4.25,2015.0,54591,25.8,1498.0,98.6,7.0,1,0,0,0,1,1,0
5.7,2015.0,41000,17.43,1396.0,105.5,7.0,0,0,0,1,1,1,0
6.75,2016.0,56000,18.88,999.0,123.24,6.0,0,0,0,1,1,1,0
10.5,2019.0,15000,18.0,1497.0,117.3,3.0,0,0,0,1,0,1,0
20.90249999999996,2018.0,11000,14.24,2755.0,174.5,4.0,1,0,0,0,1,0,1
2.8,2016.0,56302,26.6,998.0,58.16,6.0,0,0,0,0,1,1,0
20.90249999999996,2010.0,80000,10.2,4367.0,308.0,12.0,1,0,0,0,0,0,1
14.5,2017.0,61000,11.36,2755.0,171.5,5.0,1,0,0,0,0,0,1
20.90249999999996,2018.0,50000,12.9,2755.0,174.5,4.0,1,0,0,0,0,0,1
11.5,2018.0,21000,17.8,1496.0,105.5,4.0,0,0,0,1,0,1,0
1.35,2011.0,70000,19.0,1248.0,93.0,11.0,1,0,0,0,1,1,0
8.6,2015.0,77559,19.67,1582.0,126.2,7.0,1,0,0,0,1,1,0
12.6,2013.0,42000,17.11,1968.0,174.33,9.0,1,0,0,0,0,1,0
8.85,2017.0,23000,15.4,1497.0,117.3,5.0,0,0,0,1,0,0,1
4.45,2014.0,75000,23.59,1364.0,67.06,8.0,1,0,0,0,1,1,0
3.5,2013.0,69000,17.24,1198.0,73.9,9.0,0,0,0,1,1,1,0
15.0,2013.0,59000,14.16,1968.0,174.3,9.0,1,0,0,0,0,1,0
17.0,2013.0,80000,14.21,2143.0,203.0,9.0,1,0,0,0,0,1,0
3.24,2015.0,55000,21.1,1197.0,85.8,7.0,0,0,0,1,1,1,0
20.90249999999996,2012.0,33000,10.37,2979.0,301.72,10.0,0,0,0,1,0,0,0
3.9,2017.0,82000,20.85,1197.0,83.14,5.0,0,0,0,1,1,1,0
3.99,2016.0,68000,24.0,1120.0,70.0,6.0,1,0,0,0,1,1,0
4.6,2015.0,53000,26.59,1248.0,74.0,7.0,1,0,0,0,1,1,0
1.7,2011.0,100000,20.36,1197.0,78.9,11.0,0,0,0,1,1,1,0
4.5,2016.0,44000,18.0,1198.0,86.7,6.0,0,0,0,1,1,1,0
3.0,2015.0,51000,26.2,998.0,58.2,7.0,0,0,0,0,1,1,0
3.1,2010.0,88254,15.04,1598.0,103.6,12.0,0,0,0,1,1,1,0
7.5,2016.0,61003,24.3,1248.0,88.5,6.0,1,0,0,0,1,1,0
1.3,2008.0,79000,17.92,1086.0,62.1,14.0,0,0,0,1,1,1,0
